id_user,variant,continent,booked_previously,device,new_active_listing,new_booked_listing,new_cancelled_listing,hrs_in_exp
18705,control,europe,0,web,1,0,0,5.385073183750962
17671,treatment,north_america,0,ios,1,0,0,24.38929262049867
33900,control,south_america,0,ios,1,0,0,10.164028416380615
17844,control,north_america,0,ios,1,0,0,47.21342467161149
19336,treatment,south_america,0,ios,1,0,0,19.19923521929839
37306,control,europe,0,ios,1,0,0,32.71417989313543
45293,control,south_america,0,ios,1,0,0,38.24955884692354
34622,control,europe,0,ios,1,1,0,24.498602310547064
7106,treatment,north_america,0,web,1,0,0,31.36010674428941
33379,control,asia,0,ios,1,0,0,17.455443628740845
41579,treatment,south_america,0,web,1,0,0,5.99432079835336
30956,control,south_america,0,ios,1,0,0,40.45645065040752
22849,treatment,north_america,0,ios,1,0,0,18.80713318522562
6064,treatment,europe,0,web,1,0,0,14.60497902269746
41966,treatment,north_america,0,web,1,0,0,10.555606661347706
17341,treatment,africa,0,ios,1,0,0,13.74659893232545
41125,control,africa,0,ios,1,0,0,5.248449481908779
37579,control,north_america,0,ios,0,0,0,20.660217064579815
44876,control,africa,0,ios,0,0,0,27.14929213196652
49608,treatment,north_america,0,ios,1,0,0,37.62435279145602
11004,control,north_america,0,ios,0,0,0,0.2122325079871365
29358,treatment,north_america,0,ios,1,0,0,18.77693773940343
26148,treatment,south_america,0,ios,1,1,0,29.117710592468736
29657,treatment,north_america,0,ios,1,0,0,27.02926552181005
31931,treatment,north_america,0,ios,0,0,0,1.9781682088786356
27475,control,south_america,0,ios,1,0,0,26.062268951460805
41848,treatment,europe,0,ios,1,0,0,28.282576557777524
7074,treatment,europe,0,ios,1,0,0,23.77180039994883
11684,treatment,europe,0,ios,0,0,0,28.36824583557847
35544,control,europe,0,ios,1,0,0,20.617394321917654
29483,control,europe,1,ios,1,0,0,10.026526017039766
16230,control,africa,0,web,1,0,0,4.432499019653014
3095,control,europe,0,ios,1,0,0,4.37512516326078
43586,control,north_america,0,ios,1,1,0,14.087737999325508
21961,treatment,south_america,0,web,1,0,0,1.365150897397513
5779,treatment,north_america,0,ios,1,0,0,18.95000369073502
31441,treatment,north_america,0,ios,0,0,0,42.39543489454066
31207,treatment,north_america,0,ios,1,0,0,47.19500657097579
19655,control,north_america,1,ios,1,0,0,45.04099707772285
8431,treatment,north_america,1,ios,1,0,0,17.90012327600332
36464,control,north_america,0,ios,1,0,0,37.090637992668746
37208,treatment,australia,0,ios,1,0,0,30.994539150135687
45625,treatment,north_america,1,web,1,0,0,25.334937678869174
48735,treatment,north_america,0,ios,1,0,0,19.823317798582263
21724,control,south_america,1,ios,1,0,0,35.15152039462913
4167,control,south_america,0,web,1,0,0,12.07267388921246
34524,treatment,north_america,1,ios,1,0,0,11.275935163564874
5425,control,south_america,1,ios,1,1,0,33.257702511921586
3660,control,africa,0,ios,1,0,0,15.04344017806022
25063,control,north_america,0,web,1,0,0,11.780932290674745
32718,control,north_america,0,ios,0,0,0,19.54110953287004
17274,treatment,north_america,1,ios,0,0,0,32.48979456809366
28330,control,north_america,0,ios,1,0,0,45.39236954728224
49987,treatment,north_america,1,web,0,0,0,34.137035779381705
43700,treatment,europe,0,ios,1,0,0,28.89015867386536
40129,control,south_america,0,web,1,0,0,13.679710516984107
15293,treatment,south_america,0,ios,0,0,0,0.3760575202384836
29815,treatment,africa,0,web,1,0,0,47.21317174020306
2435,control,north_america,0,ios,1,0,0,27.766046881313777
12143,treatment,south_america,1,ios,1,0,0,2.0376939803871976
41886,treatment,south_america,0,ios,0,0,0,11.656699217561066
49589,control,europe,1,web,1,0,0,10.9614276781211
29633,control,africa,1,ios,1,0,0,2.195161955250603
4812,treatment,europe,0,web,1,0,0,13.367244040931126
50094,treatment,africa,0,ios,1,1,0,30.33898697261402
760,treatment,africa,0,ios,1,0,0,10.904202468646243
40562,control,europe,0,web,1,0,0,14.63094383347804
47812,treatment,south_america,0,ios,1,0,0,25.83089105607201
27139,control,north_america,0,ios,0,0,0,27.535911813955725
21747,treatment,north_america,0,web,0,0,0,35.993094571292765
31331,treatment,europe,1,web,1,0,0,43.620973774181685
16518,control,north_america,1,ios,0,0,0,19.47056855898025
10242,control,north_america,0,ios,1,0,0,24.17297688206589
11352,control,north_america,0,web,1,0,0,19.049501371388395
28442,treatment,europe,0,ios,1,0,0,19.551537990544883
5474,control,north_america,0,ios,1,0,0,25.53384828429757
17801,control,australia,0,ios,1,0,0,17.524172666934742
29925,treatment,north_america,0,ios,1,1,0,19.46299540979592
43088,treatment,australia,1,ios,1,0,0,2.9688164887360102
15679,control,north_america,0,web,0,0,0,11.664071195278488
29218,control,north_america,1,ios,1,0,0,30.333840729135236
32806,treatment,north_america,0,ios,0,0,0,0.1488434543290033
34215,control,north_america,0,ios,0,0,0,15.978004970040448
9805,treatment,europe,0,ios,1,0,0,7.09249849706646
15212,treatment,north_america,0,ios,1,0,0,19.2219056291697
47846,treatment,asia,1,ios,1,0,0,40.55635435450508
23648,control,north_america,0,ios,1,0,0,33.811855470816184
16503,control,north_america,0,ios,0,0,0,39.49737276100234
23349,control,europe,0,web,0,0,0,2.2671560755443605
28439,control,europe,1,ios,1,0,0,30.008035368656284
17347,treatment,north_america,0,ios,1,0,0,45.03809952636647
10875,control,europe,0,web,1,0,0,20.2905075121325
1865,treatment,australia,1,ios,1,0,0,14.067536736875937
40514,control,europe,0,web,1,0,0,6.110575823857037
27627,treatment,north_america,1,ios,1,1,0,13.038864822669304
25993,treatment,north_america,0,ios,1,0,0,6.066325628990544
34605,treatment,europe,0,ios,0,0,0,4.1953485895725695
37363,treatment,europe,0,web,1,0,0,18.41599775705387
47607,control,europe,1,ios,1,0,0,4.8399259061263535
9558,control,north_america,1,ios,1,0,0,34.92309133690773
24608,treatment,south_america,1,web,1,0,0,30.267551745678382
9300,control,north_america,0,ios,1,0,0,22.01510200801445
12318,treatment,north_america,0,ios,1,0,0,30.3683217144495
23812,treatment,africa,0,ios,0,0,0,47.42561479411811
34403,treatment,asia,0,web,0,0,0,8.343971634034403
246,control,europe,1,ios,1,0,0,23.371156033778384
30237,treatment,north_america,1,ios,0,0,0,15.839860658641342
13255,control,north_america,1,web,0,0,0,13.64573008812286
17082,control,australia,0,ios,1,0,0,33.17809157632117
41683,control,africa,0,ios,0,0,0,4.606927813191024
15020,control,south_america,1,ios,1,0,0,8.324197713961535
32684,control,africa,0,ios,1,0,0,12.260771750580693
1606,treatment,south_america,0,web,1,0,0,1.333048147191645
10650,treatment,north_america,0,ios,0,0,0,0.4352677509230576
39251,control,north_america,1,ios,1,0,0,36.26565241370417
11851,treatment,europe,0,ios,0,0,0,29.580793601947857
49617,control,north_america,0,web,1,0,0,39.22153655836736
23132,treatment,europe,0,ios,1,0,0,35.79112542403976
17368,control,north_america,0,ios,1,0,0,26.813626942077228
1655,control,africa,1,ios,1,0,0,36.03691530173782
3390,control,europe,1,ios,1,0,0,6.911237304397454
18295,control,asia,1,web,1,0,0,26.64788085326937
29642,control,europe,0,ios,1,0,0,22.87804339080359
8998,control,north_america,1,ios,1,1,0,19.95251043382492
29778,control,asia,0,ios,1,0,0,11.31737604415553
10091,treatment,south_america,0,ios,1,0,0,35.851828710861135
20178,control,europe,0,ios,0,0,0,13.115263174674132
870,control,europe,0,web,1,0,0,30.726399024539624
5774,control,south_america,0,web,1,0,0,23.591051681728395
35579,treatment,north_america,0,ios,1,0,0,27.10597587793762
14170,treatment,north_america,0,ios,1,0,0,22.44466512159972
11998,treatment,europe,0,web,0,0,0,20.317054968885085
12917,treatment,north_america,0,web,1,0,0,33.40745893607423
36039,control,europe,0,web,0,0,0,25.430282588622248
3086,control,europe,0,ios,0,0,0,22.10665644286906
33564,treatment,north_america,0,ios,1,0,0,18.669656174811603
38299,treatment,north_america,1,ios,0,0,0,22.840807529776395
42111,control,australia,0,ios,1,0,0,21.207317993895437
32298,control,africa,0,ios,1,0,0,19.267212526456078
13732,treatment,north_america,0,ios,1,0,0,10.769290120856612
16970,treatment,north_america,0,ios,1,0,0,47.545049297675405
33452,control,north_america,0,web,0,0,0,26.864542655059637
21963,control,europe,0,web,1,0,0,32.03027317343819
45703,control,europe,0,ios,1,0,0,25.08642402793824
44313,treatment,north_america,0,ios,1,0,0,25.38808158735176
30523,control,africa,0,ios,1,0,0,29.32829830240427
47257,control,australia,0,ios,1,0,0,8.137475157735532
44452,treatment,south_america,0,ios,0,0,0,30.89292663963393
16432,treatment,europe,0,ios,1,0,0,42.86078389136245
4027,treatment,europe,0,ios,1,0,0,7.212947363287663
51377,treatment,north_america,1,ios,1,0,0,39.413767560942624
36786,treatment,north_america,0,ios,1,1,0,32.15396211512489
22053,control,north_america,0,ios,1,0,0,26.48712381497837
19898,control,north_america,0,ios,1,0,0,20.351339757339947
13424,treatment,north_america,0,ios,1,0,0,2.139048249705981
38477,treatment,north_america,0,web,1,0,0,31.585929242936945
45464,control,south_america,0,ios,1,0,0,13.591826140998162
7096,treatment,australia,0,ios,1,0,0,27.57902609177533
5195,control,north_america,1,ios,0,0,0,7.520284478228501
13020,treatment,europe,1,web,1,0,0,18.310472674552983
29420,treatment,north_america,0,ios,0,0,0,3.503165911952626
5919,treatment,europe,0,ios,1,0,0,6.677219768831586
24208,treatment,asia,0,ios,1,0,0,42.177558646594726
19535,control,africa,0,ios,1,0,0,5.706245356894478
15456,control,europe,0,ios,1,0,0,36.97584921832403
1848,treatment,australia,0,ios,1,0,0,17.88773734889715
28709,control,north_america,1,web,0,0,0,30.156074033344783
41064,control,north_america,1,ios,1,0,0,33.18187753805876
9428,control,australia,0,ios,1,0,0,37.23910123821686
51225,control,north_america,0,ios,1,0,0,8.271882550407913
11112,treatment,asia,1,ios,1,0,0,1.4900718163177131
45579,treatment,europe,0,ios,1,0,0,4.723515470889162
48825,control,europe,0,ios,1,0,0,1.993625679599569
12855,control,europe,0,ios,1,0,0,6.548972807945875
49729,control,africa,0,ios,1,1,0,32.038952389499585
25112,treatment,africa,0,ios,1,0,0,20.370584793566543
20932,treatment,africa,1,ios,1,1,0,46.41171626516592
35287,control,north_america,0,web,1,0,0,26.50541999561718
16944,control,australia,0,ios,1,0,0,8.733474194772104
48059,treatment,south_america,0,web,1,0,0,35.69157349556572
25171,control,south_america,0,ios,0,0,0,39.38097095078927
29769,control,south_america,0,ios,1,0,0,5.8893379841869375
23513,control,europe,0,web,1,0,0,12.16558563753422
26019,treatment,north_america,0,ios,1,0,0,23.82564900064618
41978,treatment,north_america,1,ios,1,0,0,15.23950116191593
19628,control,north_america,0,ios,1,0,0,11.399756272205485
6545,treatment,australia,0,ios,1,0,0,18.246390586515368
18458,control,australia,1,web,1,0,0,6.491470987102869
25702,control,europe,0,ios,1,0,0,34.31021530113256
24293,treatment,europe,0,web,1,0,0,15.053374500934265
16008,control,north_america,0,ios,1,0,0,29.84287104821644
5617,control,africa,0,ios,1,0,0,27.301993129248643
2417,treatment,europe,1,ios,1,0,0,22.792971616452817
7170,control,europe,0,ios,1,0,0,18.20086713928464
30102,control,north_america,1,ios,1,0,0,45.12061477221727
20903,treatment,europe,0,web,1,0,0,45.30217958234276
40468,treatment,north_america,0,ios,0,0,0,16.702600805645567
43667,control,europe,0,web,1,0,0,3.0074062588269355
27790,treatment,europe,0,ios,1,0,0,16.454957923475938
33354,treatment,north_america,0,web,0,0,0,19.609439962259017
29967,treatment,europe,0,ios,1,0,0,28.93727655604701
31712,treatment,north_america,0,ios,1,0,0,0.7727582346223029
19888,control,north_america,0,ios,1,0,0,26.04990567460069
43587,control,africa,1,ios,1,0,0,23.478026933175943
49734,treatment,europe,0,ios,0,0,0,22.59084582717577
10311,control,europe,0,ios,1,0,0,39.89511792274902
14168,control,europe,0,ios,0,0,0,15.014865507163364
31501,control,south_america,0,ios,1,0,0,36.2210998824109
30839,control,australia,1,ios,1,0,0,36.590530773901065
51241,treatment,north_america,0,ios,1,1,0,23.91094190994561
34026,treatment,europe,0,web,1,0,0,31.956735781106797
21186,control,south_america,0,web,0,0,0,18.412480139138253
22251,control,europe,0,web,1,0,0,34.36154294182779
7323,treatment,north_america,1,ios,1,0,0,10.988536180787678
10953,treatment,south_america,0,ios,1,0,0,42.63150536981071
67,control,europe,0,ios,0,0,0,1.487320869583278
28005,control,europe,0,ios,0,0,0,3.6452684477428954
41971,control,north_america,0,ios,1,0,0,1.6211998810762072
18815,treatment,north_america,0,ios,0,0,0,2.6589141182548994
9109,treatment,asia,0,ios,1,0,0,34.22552740540235
13246,control,africa,0,ios,1,0,0,35.1447165680731
49985,treatment,europe,0,ios,1,1,0,16.707148880267304
38917,control,europe,1,ios,1,0,0,10.262127897831853
30308,treatment,north_america,1,ios,1,0,0,10.338411525579897
29938,control,north_america,1,ios,1,1,0,47.922432730086776
34325,control,north_america,0,web,1,0,0,25.668707709084213
17598,treatment,north_america,0,ios,1,0,0,31.834966909759515
12324,control,north_america,0,web,1,1,0,38.33030123318325
29396,treatment,north_america,0,ios,1,0,0,18.64481575413064
32073,treatment,north_america,0,web,1,0,0,21.986782539015465
28062,control,europe,1,web,0,0,0,37.91426227680918
16085,treatment,south_america,0,web,1,0,0,30.885585990930863
50245,control,north_america,0,ios,0,0,0,20.90749446478813
18725,treatment,north_america,0,ios,1,0,0,19.27428571913721
17855,control,north_america,0,ios,1,0,0,37.02094352790095
3262,control,north_america,0,web,1,0,0,6.925131350707358
20472,treatment,north_america,0,web,0,0,0,9.915247654025553
1473,control,north_america,1,ios,0,0,0,12.262296008161698
9824,treatment,europe,0,ios,1,0,0,38.49568026381503
37354,treatment,south_america,0,ios,0,0,0,0.6116460746150403
20596,control,south_america,0,ios,1,0,0,4.855636562614791
7107,control,north_america,0,ios,1,0,0,39.74392237373001
42835,control,north_america,0,ios,1,0,0,16.388844940024804
913,treatment,asia,0,ios,1,0,0,30.46101056898916
51310,control,europe,1,ios,1,0,0,30.532607766016834
26632,treatment,south_america,0,ios,1,0,0,40.55379403418353
14764,control,europe,0,web,1,0,0,30.22216663191869
12185,control,north_america,0,ios,1,0,0,30.136614368514152
27726,treatment,australia,0,ios,1,0,0,38.93657275914292
22474,treatment,north_america,0,ios,1,1,0,29.172063330702176
40456,treatment,australia,0,ios,1,0,0,21.833055315743948
23664,control,north_america,1,ios,1,0,0,46.09210425811256
48579,treatment,asia,0,ios,1,0,0,18.16836264692407
36048,control,north_america,0,web,1,0,0,23.98774232568912
47124,treatment,north_america,1,ios,1,1,0,41.5688304642212
24609,treatment,north_america,0,ios,0,0,0,43.99853373525574
3834,treatment,africa,1,web,1,0,0,31.22863818970339
39299,treatment,europe,1,ios,1,0,0,25.767992022075774
42106,treatment,north_america,0,ios,0,0,0,23.20806770022135
32412,control,north_america,0,ios,0,0,0,22.25228201286144
46718,control,australia,0,ios,0,0,0,0.7371461495325934
43027,treatment,australia,0,ios,0,0,0,0.5570744010497389
38254,treatment,europe,1,ios,1,0,0,26.29718121635504
27906,control,north_america,0,ios,0,0,0,12.941011770283769
17505,treatment,north_america,0,ios,1,0,0,42.08819078738952
16523,control,north_america,0,ios,0,0,0,36.65302299491107
31110,control,north_america,0,ios,1,0,0,17.897549657182175
46918,treatment,north_america,0,ios,1,0,0,33.487903523394685
40004,treatment,europe,0,ios,1,0,0,5.821539201150933
12844,control,europe,0,ios,0,0,0,31.470075517272303
39128,treatment,europe,0,ios,0,0,0,28.36045507459692
27444,control,north_america,0,ios,1,0,0,4.679085546300134
45788,treatment,north_america,0,ios,1,0,0,37.65872253177885
35501,treatment,australia,0,ios,0,0,0,20.382164641073096
7638,treatment,asia,0,web,1,0,0,37.3927233401009
7677,treatment,north_america,1,ios,1,0,0,19.0628575179167
48259,control,north_america,0,web,1,0,0,10.214188326842397
49944,control,europe,0,ios,1,0,0,11.276677827866406
35656,control,north_america,0,ios,1,0,0,3.8955838240226086
27138,treatment,north_america,1,ios,1,1,0,43.47433428716809
16935,treatment,north_america,0,ios,1,0,0,19.374815801014226
26647,control,north_america,1,ios,1,0,0,26.619127814439118
44149,control,north_america,1,ios,1,0,0,22.728223417595554
5619,control,australia,0,ios,1,1,0,42.94593174936966
11048,treatment,europe,1,web,1,0,0,40.26114864244394
38451,control,north_america,0,web,0,0,0,8.25461182212579
36972,treatment,asia,0,ios,1,0,0,44.78583025502872
12065,control,north_america,0,ios,1,0,0,11.171113411105685
36857,control,europe,0,ios,1,0,0,24.66856570251278
4235,treatment,europe,0,ios,1,0,0,30.52730959830116
18588,treatment,europe,0,ios,0,0,0,20.69124582526117
46704,treatment,europe,0,ios,0,0,0,0.5310272782013284
19163,treatment,north_america,0,ios,1,0,0,8.75814053544967
36810,control,north_america,0,ios,0,0,0,39.52216632521729
25748,control,north_america,0,web,1,0,0,11.882368530303326
12422,control,europe,0,ios,1,0,0,32.99084789704909
28169,control,south_america,1,web,0,0,0,34.32346567939797
38064,control,europe,0,ios,1,0,0,31.411635195303127
50879,control,north_america,0,web,1,0,0,30.59577178913862
48173,treatment,north_america,0,ios,0,0,0,0.6223096910891317
50435,control,north_america,0,ios,0,0,0,12.044995305295826
9010,treatment,north_america,0,ios,0,0,0,0.7940752687972099
10765,control,africa,0,ios,1,0,0,31.05219070430873
6828,control,africa,0,ios,0,0,0,47.38169748430801
11529,treatment,europe,0,ios,1,0,0,13.109176238137712
10633,treatment,north_america,0,ios,1,0,0,11.759514724202358
44087,treatment,north_america,0,ios,1,0,0,11.93662066188356
51353,control,north_america,1,ios,1,0,0,31.75763589438027
6699,control,europe,0,ios,1,0,0,8.124992508228098
4452,treatment,europe,0,ios,1,0,0,18.398500428873017
22955,control,europe,0,ios,1,0,0,42.807538748352776
30132,control,north_america,0,web,1,0,0,19.81358677020909
49634,treatment,africa,0,ios,0,0,0,43.62005083205801
6331,control,europe,0,ios,1,0,0,2.7231889020901097
28954,treatment,north_america,1,ios,1,0,0,15.461266100761314
44462,treatment,europe,0,web,0,0,0,23.373413120853694
8955,control,north_america,0,ios,1,0,0,26.783050900035917
43263,treatment,north_america,0,ios,1,1,0,15.721646786710831
17012,treatment,australia,0,ios,1,0,0,23.93652982196925
7785,treatment,north_america,1,ios,1,0,0,12.75063625253701
25435,treatment,europe,0,web,1,0,0,14.02251709245578
38928,control,europe,0,ios,1,0,0,24.317584677185728
29485,control,europe,0,ios,1,0,0,24.802366840125163
36487,control,asia,0,web,1,0,0,20.602571152622907
12718,treatment,europe,0,ios,1,0,0,10.58112970283751
25788,control,north_america,0,web,1,0,0,5.895813338911367
22871,control,europe,0,ios,1,0,0,46.4710352764608
18621,control,africa,0,web,0,0,0,1.4443608250517064
24199,treatment,south_america,0,ios,1,0,0,11.294753592524811
18010,treatment,north_america,0,web,1,0,0,30.13620463152716
48157,control,north_america,0,ios,1,0,0,36.52945036322925
18702,control,north_america,0,ios,1,0,0,47.7752294123928
30892,treatment,europe,1,ios,0,0,0,41.21868476354545
901,control,europe,0,ios,1,0,0,30.75039510102401
27037,control,north_america,0,ios,0,0,0,0.1390066787994752
33272,control,north_america,0,ios,1,0,0,41.613833596627146
21143,treatment,north_america,0,web,1,0,0,14.595250661593944
34931,treatment,africa,0,web,1,1,0,44.360494383732885
41626,treatment,australia,0,ios,1,0,0,47.04498242157997
42562,control,africa,0,ios,0,0,0,0.3220223536445569
8072,control,north_america,1,ios,1,0,0,22.490411550301182
50896,treatment,europe,0,ios,1,0,0,39.84323136702076
21742,control,north_america,0,ios,1,0,0,8.8502356890495
18796,control,europe,0,ios,1,0,0,5.960965172407767
12971,control,africa,0,ios,0,0,0,35.06227482974361
1171,control,north_america,0,web,1,0,0,39.9994803971607
3276,treatment,north_america,0,ios,1,0,0,44.25985180899388
170,control,australia,0,web,1,0,0,9.084729166956809
48868,treatment,africa,0,web,1,0,0,9.031057754704053
48403,control,europe,0,ios,1,0,0,45.8137759898464
20892,treatment,europe,0,ios,1,0,0,23.87755582220364
49125,control,north_america,0,ios,1,0,0,1.4665212057554522
29342,treatment,north_america,0,web,1,0,0,28.745616533045013
10614,control,europe,0,ios,1,0,0,17.061838972159464
16885,treatment,north_america,0,ios,1,0,0,47.067982531324304
44925,treatment,north_america,0,ios,1,0,0,22.3605332781384
24922,treatment,africa,1,ios,1,0,0,28.56006046108724
10874,control,europe,0,ios,0,0,0,25.59457910740299
50833,control,north_america,0,web,1,0,0,6.948114368064077
36731,treatment,north_america,0,ios,1,0,0,12.217422866709448
39433,treatment,australia,0,ios,0,0,0,36.70650749602815
5909,control,north_america,0,ios,1,0,0,12.036181604144948
11738,control,north_america,0,ios,1,0,0,2.0048831477541293
43431,control,europe,0,ios,1,0,0,17.764829701665256
49778,treatment,europe,0,ios,0,0,0,3.4141380497633143
44571,control,africa,0,ios,1,0,0,29.21179820957076
6716,control,north_america,0,ios,1,0,0,26.561819351669044
34247,control,europe,0,ios,1,0,0,18.169078128043427
41925,control,north_america,0,ios,1,0,0,7.53880209640601
43240,control,australia,1,web,1,0,0,21.783198167575765
30211,control,north_america,0,ios,0,0,0,41.05054034548183
44728,treatment,europe,0,web,1,0,0,39.892537443628974
32985,treatment,africa,0,ios,0,0,0,28.734397989004613
13040,treatment,europe,0,web,1,0,0,2.2893469905096797
36148,treatment,north_america,0,ios,0,0,0,44.10790745214906
37065,treatment,north_america,0,ios,1,0,0,35.67627037223226
28389,control,north_america,0,web,1,0,0,15.27334864687971
10939,treatment,north_america,0,ios,1,0,0,34.81592366159221
10418,control,north_america,0,ios,1,0,0,23.87295871361835
19069,treatment,africa,0,web,0,0,0,8.556590597058323
47830,treatment,europe,0,web,1,0,0,5.762483936301305
37367,treatment,north_america,0,ios,0,0,0,22.4673680893452
42218,control,europe,0,web,1,0,0,13.825984276171493
43928,treatment,north_america,0,ios,1,0,0,37.79603565720644
33636,control,south_america,1,ios,1,1,0,22.517217792884605
40184,treatment,europe,1,ios,0,0,0,27.46061595024437
29918,treatment,asia,0,web,1,0,0,2.9587551191940684
1456,control,europe,1,ios,1,0,0,25.4931020034826
21337,treatment,africa,0,ios,0,0,0,36.38597972709128
36290,treatment,north_america,0,web,1,0,0,22.2956339980679
29537,control,north_america,0,web,0,0,0,42.97485886604974
48569,control,north_america,0,web,1,0,0,10.396638942065511
12836,treatment,europe,0,ios,1,0,0,25.90476051369741
3012,control,north_america,1,ios,1,0,0,33.70452708476218
12931,control,europe,0,ios,0,0,0,11.414083786817224
4044,treatment,south_america,0,ios,0,0,0,1.4101080075362376
20853,treatment,north_america,1,ios,1,0,0,12.508972364565324
9613,treatment,north_america,0,ios,0,0,0,45.919960761226285
38232,control,europe,0,ios,0,0,0,33.93731492033672
11174,treatment,south_america,0,ios,1,0,0,29.911849542935485
6674,control,north_america,0,ios,1,0,0,39.88313945192969
13571,treatment,africa,1,ios,1,0,0,44.634248351007656
6845,control,africa,0,ios,1,0,0,14.496037156546066
7198,control,europe,0,web,1,0,0,39.97073715101776
37848,control,europe,0,ios,0,0,0,17.398771706259332
5783,treatment,south_america,0,ios,0,0,0,31.095463153771966
23274,treatment,south_america,1,ios,1,0,0,41.59674516365292
30934,control,north_america,1,ios,0,0,0,23.696617761265145
43230,control,europe,0,ios,0,0,0,19.723594053601506
48566,control,north_america,1,ios,1,0,0,32.468650800619336
47176,control,europe,0,ios,0,0,0,45.26803980275274
17922,control,asia,0,ios,1,0,0,31.06643254057354
13491,control,north_america,0,web,1,0,0,7.777657576576157
9218,control,europe,0,web,1,0,0,7.5931057745506365
42115,treatment,europe,0,ios,1,0,0,26.77311955461829
734,control,north_america,0,ios,1,0,0,25.41742370273911
40939,treatment,north_america,0,ios,1,0,0,13.08716600839053
25327,treatment,asia,0,ios,1,0,0,31.206041807358638
28191,treatment,north_america,0,web,1,0,0,7.149528911202803
569,control,africa,1,web,1,0,0,38.07949481074228
14086,control,north_america,0,ios,1,0,0,13.229190118303402
28102,control,north_america,0,web,0,0,0,7.101454549907869
29199,treatment,north_america,0,ios,1,0,0,3.1649853550564733
10562,control,europe,0,ios,0,0,0,0.2027738431031095
35865,control,south_america,0,web,1,0,0,2.570853287358691
47151,control,north_america,0,ios,1,0,0,35.990239042458484
25015,control,north_america,0,ios,1,0,0,6.20153583044126
10258,control,europe,0,ios,0,0,0,2.244824939279645
330,control,north_america,0,ios,0,0,0,9.843624053419887
29209,control,north_america,0,ios,1,0,0,10.675214982820693
6777,treatment,europe,0,web,0,0,0,46.662393457545285
15811,control,africa,0,ios,1,0,0,2.1073139687993105
6702,treatment,asia,0,web,1,0,0,20.120436840568104
12111,treatment,australia,0,web,0,0,0,22.862232704115115
3473,treatment,north_america,0,web,1,0,0,41.39537229963194
37820,control,north_america,0,ios,0,0,0,47.459258882391694
42906,treatment,north_america,0,ios,0,0,0,13.957143420839005
7689,control,europe,0,web,1,0,0,9.203530291945825
7075,control,north_america,1,ios,1,0,0,25.99036733470639
44029,control,north_america,0,ios,0,0,0,2.865510388465317
22193,treatment,north_america,0,ios,1,0,0,11.233705788225224
50913,control,europe,0,ios,0,0,0,17.493744604008846
13814,treatment,europe,0,ios,0,0,0,8.560959212569104
14812,treatment,asia,0,ios,1,0,0,40.396704181010016
6097,control,north_america,0,ios,1,0,0,16.536031839036664
29933,treatment,europe,1,ios,1,0,0,27.07441453795479
48340,treatment,north_america,0,web,0,0,0,0.3643113855760209
6444,treatment,australia,1,ios,1,0,0,37.0569846608112
28011,control,asia,0,ios,0,0,0,44.01402414227525
2573,control,north_america,1,ios,1,0,0,15.58606025915315
43766,treatment,north_america,0,ios,1,0,0,2.932592749352599
50082,treatment,north_america,0,web,1,0,0,28.616471761275225
21414,control,africa,0,ios,1,0,0,18.56495608740153
51187,treatment,europe,0,web,0,0,0,38.94951342517565
12332,treatment,africa,1,ios,0,0,0,42.01891813329448
19117,treatment,north_america,1,ios,0,0,0,7.253394058575982
9895,treatment,africa,0,ios,1,0,0,19.009605515937174
32275,treatment,africa,1,ios,1,0,0,39.79754918679015
26032,control,north_america,0,ios,1,0,0,14.909491441183016
26959,control,asia,0,ios,1,0,0,34.1136313625974
10665,control,north_america,1,ios,0,0,0,43.966945735077154
16686,treatment,north_america,0,ios,1,0,0,5.726850420484089
44805,treatment,north_america,1,ios,1,1,1,28.179758795275905
1014,treatment,north_america,0,ios,0,0,0,42.59798087720767
28144,treatment,africa,0,ios,1,0,0,20.50607552902487
4419,control,north_america,0,ios,1,0,0,41.54960098227504
24569,control,africa,1,ios,1,0,0,47.09166372822182
48621,control,north_america,0,ios,1,0,0,39.33991724011833
4579,treatment,north_america,0,ios,1,0,0,36.95213956718043
13471,control,south_america,0,ios,0,0,0,18.045477930819445
21008,treatment,north_america,0,web,0,0,0,45.19709819470099
45500,control,europe,1,ios,1,0,0,31.011763256407
8554,control,europe,0,web,1,0,0,30.982549867647265
25153,treatment,australia,0,ios,1,0,0,46.22308092746256
8574,control,north_america,1,ios,1,0,0,40.52154729815832
29879,treatment,north_america,0,ios,1,0,0,17.01151742264148
30614,control,europe,1,ios,1,0,0,26.41343564883537
14346,treatment,europe,0,ios,0,0,0,30.69416958947318
17353,control,africa,0,ios,1,0,0,14.31435642038007
43242,treatment,north_america,0,web,1,0,0,16.41129025340522
5945,treatment,europe,0,ios,1,0,0,34.05698638459309
35619,treatment,north_america,1,ios,1,0,0,24.59230786082126
48468,treatment,north_america,0,ios,0,0,0,26.715515067887917
45340,control,europe,0,ios,1,0,0,15.801620203963068
50437,control,africa,0,web,0,0,0,34.89549067786308
35730,treatment,europe,0,ios,1,0,0,17.692739188291355
11078,control,europe,0,ios,1,0,0,37.57686164653207
37172,control,europe,0,web,1,0,0,16.248693559788904
31421,treatment,australia,0,web,1,0,0,43.85396209900578
39761,treatment,north_america,0,ios,1,0,0,18.48631228646329
36257,treatment,europe,0,web,1,0,0,4.3097928918959045
23963,control,north_america,0,ios,0,0,0,30.89030662771137
