id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing,hrs_to_cohort
80504,treatment,1,0,0,28.351019460660464
25458,control,1,0,0,33.35188703950267
9869,control,1,0,0,16.94562260821611
110865,control,0,0,0,12.623893942834055
87172,control,1,0,0,18.35706339969228
20926,treatment,1,0,0,43.230255282154914
25457,control,0,0,0,33.212385049142355
54182,treatment,0,0,0,43.53842275023089
69492,control,0,0,0,46.32791583687343
100920,control,0,0,0,0.14015814307669217
92863,control,0,0,0,41.475900182456684
44432,treatment,0,0,0,4.968317118677186
53148,treatment,0,0,0,1.7438869718207508
102593,control,0,0,0,18.143107822301975
83627,control,0,0,0,10.240459348545793
61408,treatment,0,0,0,29.351401200843515
40500,control,0,0,0,14.919688478338788
99844,treatment,0,0,0,13.843918082774813
92384,control,0,0,0,4.841221597420669
39689,control,1,0,0,14.257083862490617
102,control,0,0,0,4.583786111947676
110934,control,1,0,0,10.390154590381195
57966,control,0,0,0,26.907855135856483
16001,treatment,1,0,0,42.24129507488816
75140,treatment,0,0,0,2.777573866803321
10915,treatment,0,0,0,47.50420067285151
74393,control,0,0,0,10.088633366010711
60004,treatment,0,0,0,0.2158999867867046
59793,treatment,0,0,0,2.1083149520760758
53890,treatment,1,0,0,33.37355892417468
52586,control,0,0,0,45.964891513563586
105128,control,1,0,0,37.12593914839298
107617,control,1,1,0,37.551561912106415
29389,control,1,0,0,44.1615021594598
24810,control,0,0,0,3.9216995277427573
1339,control,0,0,0,30.546076174271338
110750,treatment,1,1,0,30.840456534763113
27896,control,0,0,0,39.73447220061562
82486,treatment,0,0,0,1.1895728681079791
73314,treatment,1,0,0,29.43343725986106
35031,control,0,0,0,14.46326079072145
41999,control,1,0,0,33.61934825187792
4244,treatment,1,1,0,10.803930336917487
15938,treatment,1,0,0,30.231957481299283
41461,treatment,0,0,0,37.81028943996469
109133,control,0,0,0,46.819219449765875
38496,control,1,0,0,31.15061350027409
31666,treatment,1,0,0,19.48372983069232
66789,treatment,1,1,0,28.179422997421767
107634,treatment,0,0,0,26.211796797081536
98275,treatment,1,0,0,14.391706108366037
13173,treatment,0,0,0,23.45332591963379
13770,control,0,0,0,2.8116767424392846
52985,treatment,0,0,0,27.09173957951122
65013,treatment,0,0,0,23.307312620557354
58632,control,1,0,0,8.204734590462893
43613,treatment,1,0,0,39.9280523765383
25138,treatment,0,0,0,23.825255811597746
71263,treatment,1,1,0,26.381765544839823
31097,treatment,1,0,0,5.381272886836209
10561,control,0,0,0,17.485086941646575
106765,treatment,1,0,0,12.404878850725932
4812,control,1,0,0,15.292827866298685
79123,control,1,0,0,2.172420630078099
13208,treatment,0,0,0,34.420962136402494
76847,treatment,0,0,0,45.770222360152886
80505,treatment,0,0,0,3.2519704941042025
29226,control,0,0,0,0.05456168032603308
58191,treatment,0,0,0,10.082555238961085
27234,treatment,1,0,0,32.1151911515626
90822,control,0,0,0,16.022320352928567
7339,treatment,0,0,0,14.536582851771259
40337,control,0,0,0,14.15587991192529
11780,treatment,0,0,0,21.328437583363986
51111,treatment,0,0,0,32.14738988077448
68580,control,0,0,0,24.360437245682544
93257,control,0,0,0,4.662203365053528
74490,control,0,0,0,38.94914042417236
76330,control,0,0,0,34.879285855242834
55114,treatment,0,0,0,39.438284861470805
31386,treatment,0,0,0,6.482725650283904
14732,control,1,0,0,21.774449328679452
38245,control,1,0,0,14.450337800401803
20908,treatment,1,0,0,29.29828402654121
92030,treatment,1,0,0,43.494815228425495
12754,control,0,0,0,44.882627668310015
42583,control,0,0,0,25.224733936308844
93718,control,0,0,0,0.0022862094573299083
51968,control,1,0,0,0.8738801773089209
44070,control,0,0,0,46.664782344920134
79004,treatment,0,0,0,23.963651709171028
72004,treatment,1,0,0,5.718744223912945
26800,treatment,1,0,0,21.090459601296587
18591,treatment,1,0,0,20.12438750267672
21641,treatment,0,0,0,32.32091794397797
37646,treatment,0,0,0,47.752423266073706
72878,control,0,0,0,39.33402195450397
83194,control,1,0,0,19.71488307301125
99039,treatment,1,0,0,35.427698687916035
77166,treatment,1,1,0,20.02759238948904
19872,treatment,0,0,0,39.45240242244052
19566,treatment,0,0,0,21.341986687487648
14560,control,0,0,0,28.006300701496713
28761,treatment,1,0,0,44.215054679490585
87935,control,0,0,0,38.884969946997735
67471,treatment,1,0,0,13.885317688826678
33417,control,1,0,0,9.017255216487635
55682,treatment,1,0,0,45.901991400211
25311,treatment,1,0,0,4.095166415984504
12404,treatment,1,0,0,32.66707360341071
81404,control,0,0,0,14.001445313909947
31741,treatment,0,0,0,0.73842218302101
100944,treatment,0,0,0,26.47058706529358
4357,treatment,0,0,0,2.7578175386422514
55279,treatment,0,0,0,43.43394159135263
29338,treatment,0,0,0,46.1468529800892
108310,control,1,0,0,44.24265185872565
23501,control,0,0,0,30.77634649052875
30084,treatment,1,0,0,33.86327474871948
88475,control,0,0,0,10.432714791295435
45035,treatment,1,0,0,22.663569672264583
77411,control,1,0,0,33.853458691740755
40410,treatment,1,0,0,31.95477398698209
68858,treatment,0,0,0,30.668791823001307
92540,treatment,0,0,0,5.321706373172607
27915,control,1,0,0,12.85958019862752
105677,treatment,0,0,0,15.690018015484812
13612,control,0,0,0,3.3090803834903104
18302,control,0,0,0,23.2905592772903
54789,treatment,1,0,0,17.16546300289478
1279,control,1,1,0,5.362581641649539
6827,control,0,0,0,11.83031685174576
30296,control,0,0,0,16.823941372028003
67729,control,1,0,0,41.17024500173203
13489,control,0,0,0,13.76718841140925
64953,control,1,0,0,7.387086043456658
108269,control,1,1,0,29.69129935700227
25785,treatment,1,1,0,7.332227594362815
32786,control,0,0,0,40.89306686475326
31461,control,0,0,0,47.38498944360853
19632,control,1,0,0,16.713657944951784
30036,control,0,0,0,6.683022414183901
689,control,0,0,0,3.650773138460361
107087,control,1,0,0,17.353250546603963
34549,treatment,1,0,0,16.948204214269577
78178,control,1,0,0,36.78404629543604
67435,control,0,0,0,23.94517414659855
98001,control,0,0,0,36.99389566005688
45576,treatment,0,0,0,15.102239396562272
25239,control,0,0,0,25.38377477614674
104621,control,0,0,0,7.582576879024464
79630,control,0,0,0,45.708275249996255
38510,control,1,0,0,16.356712007664648
98826,treatment,0,0,0,33.565354068993365
97638,treatment,0,0,0,16.85556798406133
88344,treatment,1,0,0,43.3659743113214
58768,control,1,0,0,15.813461746076038
57216,treatment,0,0,0,28.411777616241093
32491,treatment,1,0,0,13.490283509401827
43507,control,0,0,0,19.61634202511762
82443,treatment,0,0,0,26.691053220450915
10383,treatment,1,1,0,6.623638501652021
34301,treatment,1,1,0,11.312573690534911
89071,control,1,0,0,2.19640460364181
59516,control,1,0,0,11.022230476400566
104259,control,1,0,0,13.282845444416296
48742,treatment,0,0,0,8.853032905363818
74462,treatment,1,0,0,25.598407706736896
59922,control,0,0,0,44.43802461515652
106194,treatment,0,0,0,3.6140143126795605
91197,control,0,0,0,24.987666430539324
102654,treatment,1,0,0,14.3760717204606
28985,control,0,0,0,6.05897172551681
86853,control,1,0,0,9.331657876377445
19592,treatment,0,0,0,17.37253343674158
66869,control,0,0,0,14.649646489544708
4471,treatment,1,0,0,36.501977339373035
45725,treatment,0,0,0,33.43592503040473
55742,treatment,1,0,0,14.239045451138225
8413,control,0,0,0,45.87491737762215
47138,control,1,0,0,34.513530472779706
74236,treatment,0,0,0,16.03804753932049
39280,control,1,0,0,27.011570227589946
98527,treatment,1,0,0,12.287952622044328
72539,control,0,0,0,12.57002072728633
36225,treatment,0,0,0,15.994039293204407
8495,control,1,0,0,12.590060037578084
42772,treatment,0,0,0,15.375379198496624
102433,control,1,0,0,1.4499751871494595
100668,treatment,0,0,0,19.129037383562714
70514,control,0,0,0,10.324042281226259
42636,control,1,1,0,1.3151765259178383
87104,control,0,0,0,43.418263775681275
23552,treatment,0,0,0,11.725142575596902
72521,control,0,0,0,15.967015178198135
20886,control,1,0,0,33.99036697549837
102607,treatment,1,0,0,10.434637681369939
63760,treatment,1,0,0,44.150639991024796
3768,control,0,0,0,3.0974968511392214
30508,treatment,0,0,0,24.72684161988657
87525,treatment,0,0,0,46.04528183996498
7026,control,0,0,0,31.39066765018155
90547,control,0,0,0,13.338451790052861
28594,treatment,0,0,0,30.77814658406468
81806,control,1,0,0,44.720103070175995
5902,treatment,0,0,0,3.981561168302404
43117,treatment,1,0,0,43.68961196992307
68978,control,0,0,0,24.148246058490994
109652,treatment,0,0,0,27.929770382615015
95426,treatment,0,0,0,32.93162124239865
33190,treatment,0,0,0,26.79116495141606
34693,control,0,0,0,33.25114799202771
93313,treatment,1,0,0,37.519226633478986
81684,treatment,0,0,0,20.817181657278187
58817,treatment,0,0,0,26.11553104644363
23559,treatment,1,0,0,16.434175616809515
17138,treatment,0,0,0,8.687034152069254
105991,treatment,0,0,0,4.398521560829681
2560,treatment,1,0,0,4.37722043567691
37546,treatment,0,0,0,5.957772483764206
67592,treatment,0,0,0,0.29107073626113555
54924,control,0,0,0,3.842688818883417
92427,treatment,1,1,0,17.976194502315636
48482,control,0,0,0,14.191193178597942
88990,control,0,0,0,24.159940384397746
14180,control,1,0,0,16.06443500246124
65659,treatment,0,0,0,29.000242506968128
99860,control,0,0,0,27.554489440593716
40211,treatment,0,0,0,39.01017936555172
10341,treatment,0,0,0,3.1613192081202417
31997,control,1,0,0,42.18398506212965
100601,treatment,0,0,0,44.55964520891126
78931,treatment,1,0,0,34.48394655198236
70326,control,0,0,0,19.723889127424037
41729,treatment,0,0,0,26.320519777955816
104245,control,0,0,0,22.544565933630828
87555,treatment,1,0,0,25.69982704590129
57938,control,0,0,0,44.323191987254766
63634,treatment,0,0,0,3.480387496152327
25424,treatment,0,0,0,47.24551207779625
9346,treatment,0,0,0,12.997042838501882
69089,control,0,0,0,1.6803359660903496
108406,control,0,0,0,41.01160680290405
40704,control,1,0,0,32.39525722060102
37362,control,0,0,0,11.71508087894073
68399,treatment,1,0,0,46.29914361057574
15418,control,0,0,0,40.18145114255062
88179,control,0,0,0,18.030200936767297
18127,treatment,1,0,0,29.543112384800576
73582,treatment,1,0,0,31.901271626815863
109397,treatment,1,0,0,20.155674147433984
41993,treatment,0,0,0,27.504075513486182
43842,control,0,0,0,25.773161424759607
110876,treatment,1,0,0,8.493675347849292
20878,treatment,0,0,0,22.953397163008436
4894,control,0,0,0,27.418784442979348
54713,control,1,0,0,47.26285738165252
9665,control,1,0,0,37.549507591772255
75000,treatment,0,0,0,0.03994653389322726
69039,treatment,0,0,0,22.500437737445722
94810,treatment,0,0,0,44.598222288959164
45496,treatment,0,0,0,35.03049019042307
12213,treatment,0,0,0,31.605179114393227
76749,control,0,0,0,24.06615427713129
83249,treatment,0,0,0,35.69042024961557
47873,treatment,0,0,0,38.870001277147104
104113,control,0,0,0,44.4252991470609
79113,control,0,0,0,46.02691367231865
95823,control,0,0,0,31.063158138346914
28924,treatment,1,1,0,38.63458248566214
105876,treatment,0,0,0,33.52824158182366
49010,treatment,0,0,0,37.45751347366981
42189,treatment,1,0,0,29.845812883761376
29100,control,0,0,0,34.18871993592798
26092,control,1,0,0,39.69507210775262
65516,treatment,0,0,0,45.67836492924192
8365,treatment,1,0,0,24.52328098978391
24612,treatment,0,0,0,22.814945808568734
8210,control,0,0,0,24.53620410735742
80062,treatment,0,0,0,21.77079866017926
75615,control,1,0,0,4.15889831019073
38391,treatment,1,0,0,15.500920751671336
64588,control,1,0,0,26.573919001851937
14531,treatment,1,0,0,35.31126439201952
1569,treatment,0,0,0,21.197604151029218
94518,treatment,1,0,0,5.088225957649217
109232,control,0,0,0,3.3518950929361084
107720,treatment,0,0,0,10.615843136337112
49954,treatment,0,0,0,27.928889303269507
81357,treatment,1,0,0,13.597265910106767
49760,control,0,0,0,18.907404614021747
16308,control,0,0,0,12.220359228371143
25343,treatment,1,0,0,47.49859867067962
96770,treatment,0,0,0,25.989148444414305
22868,treatment,0,0,0,20.271298268061976
86986,treatment,1,1,0,4.099892670397875
81355,treatment,1,0,0,8.789882410148968
91943,treatment,0,0,0,10.5952455397463
16206,treatment,0,0,0,12.888559826921117
104287,control,0,0,0,33.8346616671463
19518,treatment,0,0,0,21.889441117371067
20581,control,0,0,0,25.420448406743198
95537,treatment,1,0,0,4.531539084490423
97894,treatment,0,0,0,26.445816329537756
85989,treatment,1,0,0,1.182530106783717
32251,treatment,1,1,0,9.781384216243561
108386,control,1,0,0,45.895653716130845
64942,control,1,0,0,2.860640543265647
54408,treatment,0,0,0,5.425991109921272
65797,treatment,1,0,0,33.71677629320259
58523,control,0,0,0,12.319097322787593
83283,treatment,1,0,0,26.21722835844636
64030,control,0,0,0,42.1119015794597
91527,control,0,0,0,42.644143375677785
73315,treatment,0,0,0,1.4896479109902634
76348,treatment,0,0,0,44.911214997602976
12973,control,0,0,0,15.957353464806198
83525,control,0,0,0,44.55435453952402
9387,treatment,1,0,0,38.692661388105016
81566,treatment,0,0,0,44.71303124937069
29174,treatment,1,0,0,24.719178424658814
85039,treatment,0,0,0,25.56964122054503
81320,control,0,0,0,1.1058334650033885
17352,control,0,0,0,21.91017279439578
25931,treatment,1,0,0,16.262005395758017
30316,treatment,0,0,0,10.583881810388323
45238,control,0,0,0,33.61179092011122
106421,control,0,0,0,22.959321429868528
71236,treatment,1,0,0,26.392684096777245
43338,treatment,0,0,0,8.342592377712348
34210,treatment,0,0,0,44.706053573087914
65332,control,1,0,0,47.376659009316114
110111,control,0,0,0,0.8791820979413104
60372,treatment,0,0,0,34.233402820783034
1441,treatment,0,0,0,20.988191457542783
47426,control,0,0,0,34.4053331334198
38880,treatment,0,0,0,46.2266101277163
75892,treatment,1,0,0,5.314996346427212
108784,treatment,1,0,0,32.83196605392901
44729,control,1,0,0,6.790354077607873
11412,treatment,1,0,0,12.05532730540038
8697,treatment,1,0,0,21.065878556931544
10198,control,0,0,0,3.197699752906901
77117,treatment,0,0,0,6.945918493955669
24223,control,1,0,0,45.3457174466654
29076,control,1,0,0,44.145031762989895
15434,control,1,1,0,34.20012977502599
49533,control,0,0,0,13.00640015532969
98748,treatment,0,0,0,22.015376575214592
15351,treatment,0,0,0,41.47363730901674
29603,treatment,0,0,0,3.2500227818579432
40445,treatment,1,0,0,1.4736819857305874
86974,treatment,1,1,0,28.958452225257087
71329,treatment,0,0,0,19.995651008965673
56357,treatment,0,0,0,8.117817947045186
89879,control,0,0,0,43.772473656819564
64271,control,0,0,0,42.02769111040085
108487,control,0,0,0,10.547159159586542
30976,treatment,1,0,0,7.682994270081357
58101,treatment,0,0,0,7.410134523655447
69814,control,0,0,0,43.28878951057782
72234,treatment,0,0,0,18.587983798941213
69058,treatment,0,0,0,27.729138545418596
35400,treatment,0,0,0,30.087835916537568
32456,control,1,0,0,37.881878096704824
4685,control,1,1,0,11.750577320945132
11582,treatment,1,0,0,10.04432514039811
58013,control,0,0,0,15.86423086117959
98385,control,0,0,0,5.105436590986485
64425,treatment,0,0,0,39.14390488542939
24692,control,0,0,0,22.044411009230252
10330,treatment,0,0,0,14.165595362482193
3529,treatment,1,0,0,28.619281130200037
87580,treatment,0,0,0,10.007371408143124
21492,control,0,0,0,12.979265235732692
110156,treatment,0,0,0,17.348062223748602
39003,treatment,1,0,0,32.39242812869028
89400,treatment,0,0,0,22.79849114194147
109588,treatment,0,0,0,46.2918335372896
26705,treatment,0,0,0,0.9844738605501554
95345,treatment,1,0,0,18.4623454609819
55499,control,0,0,0,24.563245845416514
19099,treatment,0,0,0,6.331873175773651
27950,treatment,0,0,0,1.0348961252240485
12146,treatment,1,0,0,32.60450089203492
59090,control,1,0,0,14.964305539842996
39269,treatment,1,0,0,31.948840782769757
62228,treatment,1,0,0,1.7519099701572887
36304,control,1,0,0,31.196616503019136
67802,control,0,0,0,16.612433442821853
74784,treatment,0,0,0,40.73921324529404
11978,treatment,1,0,0,13.518583967175084
39285,treatment,1,0,0,9.670443388155894
76231,treatment,1,0,0,10.777369454098348
98732,treatment,0,0,0,33.108738583112334
108484,treatment,1,0,0,15.866925635452795
70869,control,0,0,0,44.326523582327056
49393,treatment,0,0,0,26.66540035150416
27861,treatment,1,0,0,25.281620440394224
3416,treatment,0,0,0,3.6646665754662546
36171,treatment,0,0,0,14.2378611214422
25953,control,1,0,0,25.207880894545518
63246,control,0,0,0,35.957974537407345
62320,treatment,0,0,0,0.07797040524110614
92036,control,0,0,0,39.06871945494843
68087,treatment,1,0,0,13.997628512691621
3938,control,0,0,0,35.30951831525158
45006,treatment,0,0,0,40.60583781355565
110592,treatment,1,0,0,46.42371941208466
10718,control,1,0,0,9.280157349650384
17980,control,0,0,0,13.564449956545852
15876,treatment,1,0,0,27.955665900099888
87897,control,1,0,0,19.747321829877674
44161,control,0,0,0,34.70089260296091
26667,control,1,0,0,42.71659137633319
89586,control,1,0,0,19.963942054503455
53213,control,0,0,0,28.05307797137048
1824,control,1,0,0,19.01716361340293
22156,control,0,0,0,31.96625620054409
67467,control,0,0,0,46.01946011584727
62385,treatment,0,0,0,45.20324532434374
103961,control,0,0,0,14.071546743287328
12995,treatment,0,0,0,32.059347091232766
16425,treatment,0,0,0,7.379062180085612
56740,control,1,0,0,3.7036454123903155
61886,control,0,0,0,33.08235498079295
83057,control,1,0,0,29.707284560347876
15341,control,0,0,0,6.959065581110936
82377,control,0,0,0,44.68596205484385
82262,control,1,0,0,20.41850564895587
17670,control,0,0,0,10.64632758309178
51831,treatment,1,0,0,38.044422368070336
19195,control,0,0,0,14.975494494534622
4302,treatment,1,0,0,1.7737464553714524
82078,control,0,0,0,10.500248726903232
106418,treatment,0,0,0,29.705119453936113
102626,treatment,0,0,0,43.479030809666014
31104,control,0,0,0,18.662109480221233
8529,treatment,0,0,0,27.74209675419926
85091,control,1,0,0,27.199059168151482
12774,control,0,0,0,9.140683749705877
39526,treatment,1,0,0,34.78950373206676
83515,treatment,0,0,0,15.168349308535008
107811,treatment,0,0,0,33.05141255909007
52325,control,0,0,0,16.857231653728945
72487,treatment,1,0,0,42.0450567484821
68049,control,1,0,0,16.494950785181686
3618,treatment,0,0,0,31.180793693234353
102503,control,0,0,0,3.7523043539295617
40903,control,0,0,0,34.11437250417873
83008,treatment,1,0,0,20.637005609860392
62522,control,0,0,0,5.761926108226305
71667,treatment,1,0,0,40.16626054405139
55066,treatment,0,0,0,18.637055493093733
51416,control,0,0,0,26.078735793617373
75628,treatment,1,0,0,47.503602604455466
53014,treatment,0,0,0,1.1941198817376832
50354,treatment,1,0,0,6.475436448663721
55503,treatment,0,0,0,18.06837150146337
75727,control,0,0,0,12.240907485247796
59994,treatment,0,0,0,24.714160357809696
5569,control,0,0,0,42.696496969979634
97699,control,0,0,0,3.0183773578844604
63630,control,0,0,0,1.29764924032174
58033,treatment,0,0,0,24.59362803647054
23021,treatment,0,0,0,7.2549486487513875
54611,treatment,1,0,0,18.590090003699405
14141,control,1,0,0,10.023058422105349
16908,control,0,0,0,34.79980392883454
106021,control,1,0,0,38.27645087201914
90629,treatment,1,1,0,5.589261188640965
62440,control,0,0,0,47.97321678386174
13170,control,1,0,0,42.408063260284656
105647,treatment,1,0,0,0.3066758735824059
79291,control,1,0,0,43.062116096665136
91095,control,1,0,0,31.33423421514877
51239,treatment,0,0,0,4.8103046317151055
3494,treatment,0,0,0,11.312757025505423
83304,control,0,0,0,9.304226461514839
39826,treatment,0,0,0,32.49610154528174
106189,treatment,0,0,0,14.818756349422184
62903,control,1,0,0,11.743843040894983
80402,treatment,0,0,0,18.32067115660391
87058,treatment,0,0,0,25.029753303059458
4728,treatment,0,0,0,42.675481091642695
25684,control,1,0,0,18.744805732579184
96319,treatment,1,0,0,14.904667703130464
67956,treatment,0,0,0,43.572523425815206
64846,control,1,0,0,41.18844837947344
91517,control,0,0,0,6.912656537666533
69935,control,1,0,0,7.73437612091382
56462,treatment,0,0,0,15.579251833591975
109036,treatment,0,0,0,10.059370769960088
856,treatment,0,0,0,14.173505540238091
60914,control,0,0,0,31.206098061682255
71134,control,0,0,0,5.591283952008216
83534,control,0,0,0,19.845641038810765
104869,control,0,0,0,45.237225946291346
94215,control,0,0,0,2.1751466656661367
74369,control,0,0,0,19.760331901945893
91280,treatment,1,0,0,18.32582109186812
15936,control,1,0,0,8.616242967773841
20649,control,0,0,0,23.40759788015227
24636,control,1,0,0,12.49499049379265
3516,treatment,0,0,0,3.470157517935888
99510,control,0,0,0,13.465200740854215
66067,control,0,0,0,28.230649786749897
9828,control,0,0,0,12.684272212708468
84402,control,0,0,0,13.567024264745141
2983,treatment,0,0,0,44.86755889083637
67985,treatment,1,1,0,33.40992402110686
17513,treatment,0,0,0,3.16602239017742
5976,control,0,0,0,23.176191007072994
9418,control,0,0,0,7.069653953202436
69687,treatment,1,1,0,27.250514486877293
75011,control,1,0,0,5.849428967827027
49831,treatment,0,0,0,42.22664090099389
14327,control,1,1,0,44.519899050647545
109171,control,0,0,0,27.274795540797047
80707,treatment,0,0,0,12.805124544484634
56051,treatment,1,0,0,29.41348193325147
2020,control,0,0,0,11.431754413729898
77813,treatment,0,0,0,35.90137878552349
29549,treatment,1,0,0,47.117037284716865
111221,control,1,0,0,32.447042441391154
106671,treatment,0,0,0,9.967709269078908
20016,control,0,0,0,0.07470934295165502
53203,control,1,0,0,4.0536392618674375
23636,treatment,1,0,0,22.870607825354156
102572,treatment,0,0,0,43.64613557078994
38021,treatment,0,0,0,40.17269517395065
99624,treatment,1,0,0,40.510937941576806
69696,control,0,0,0,28.071117238498218
9089,treatment,1,0,0,29.04645593227621
71406,control,1,1,0,18.60069718214236
107649,control,1,0,0,8.440197406552825
103252,treatment,1,0,0,42.61453940129392
62857,control,0,0,0,10.211073209012707
34613,treatment,0,0,0,31.496035594409776
110782,treatment,0,0,0,34.79744228534535
14062,treatment,1,0,0,30.647217944233574
78177,control,0,0,0,15.470927315844673
44271,control,0,0,0,27.33624265259028
90870,control,1,0,0,16.487617218656148
26919,treatment,0,0,0,37.98378846542862
87473,treatment,1,0,0,1.6521358179622578
30625,treatment,0,0,0,21.82438352645747
82651,treatment,0,0,0,37.16593042572193
47515,treatment,0,0,0,12.109500637231877
39321,treatment,0,0,0,21.743108393253838
52778,control,1,0,0,25.645585151490543
85626,control,1,0,0,47.46844472333766
4512,control,1,0,0,16.331698577737605
34694,treatment,0,0,0,30.38081086491934
104218,treatment,0,0,0,20.077935241825113
55243,control,1,0,0,5.626295405806082
91199,control,0,0,0,26.549290516008686
38626,control,0,0,0,22.36518725948071
83015,treatment,1,0,0,41.12059465099461
103823,control,0,0,0,8.683457835064479
80588,control,0,0,0,25.827743114641738
13702,treatment,1,0,0,22.73082035870538
108994,treatment,0,0,0,26.724706712456726
1313,treatment,1,1,0,25.281257751781123
83298,control,1,1,0,15.439893820676211
106627,treatment,1,0,0,28.81920781738545
55496,control,1,1,0,13.787634511598858
58760,treatment,0,0,0,28.253351984968866
67532,control,1,0,0,20.191121992950723
98071,control,0,0,0,23.854587427528774
58997,control,0,0,0,11.641629951062944
70073,treatment,1,0,0,15.440615105877104
57603,control,0,0,0,23.355129722921042
52635,treatment,1,0,0,15.33523018490807
26161,control,0,0,0,25.048383701039693
100722,control,1,0,0,27.440090096940054
43903,treatment,1,0,0,1.1860614679394894
73220,control,0,0,0,39.27721983476497
109473,treatment,0,0,0,2.9709024535060413
70216,control,0,0,0,46.46480085601272
56134,control,1,0,0,47.4841948704858
93121,treatment,1,0,0,36.48371353829706
3215,control,1,0,0,29.341653239521317
43954,treatment,0,0,0,28.41993872120296
18138,treatment,1,0,0,28.129631096328513
88439,treatment,0,0,0,3.3334946459130825
109400,control,1,0,0,3.786872470224994
56138,control,1,0,0,23.770171936480576
71715,control,0,0,0,25.061683637298707
57895,control,1,0,0,6.654020167907357
42383,control,1,0,0,8.739592332970744
39806,treatment,0,0,0,0.3953209532010516
18082,control,0,0,0,46.85992099352251
50188,control,0,0,0,42.67514772734835
84676,control,0,0,0,14.654327387824589
29424,treatment,1,0,0,32.99698297925117
33278,treatment,0,0,0,4.361091074002915
33623,treatment,0,0,0,1.2203768912013104
8540,control,0,0,0,24.712179742615934
17144,treatment,0,0,0,20.714611409499504
20221,treatment,1,0,0,41.97309944412094
83166,treatment,0,0,0,17.417698353652348
67123,control,1,1,0,10.998299544790335
58653,control,0,0,0,33.04531868064987
31979,treatment,1,0,0,5.486015116886833
53862,control,1,1,0,33.88076235041803
17178,control,0,0,0,16.263047746026686
96786,control,0,0,0,46.00434178140145
101456,control,0,0,0,5.861070703874478
9408,control,1,0,0,17.158901659493228
18287,control,0,0,0,42.460792031950746
70731,treatment,0,0,0,4.800736379482042
97219,treatment,0,0,0,5.382834353948695
58651,control,0,0,0,27.023939999173
53278,control,0,0,0,30.5215999004993
12078,treatment,1,0,0,27.94357812239703
94784,control,1,0,0,2.2708303988142466
30910,control,0,0,0,17.858521497320737
22764,control,0,0,0,19.18910177688799
73855,treatment,0,0,0,16.585837400881534
32911,treatment,1,0,0,1.9620182176854377
86683,treatment,0,0,0,41.21766171026104
87638,control,0,0,0,13.31416429140398
105478,treatment,0,0,0,1.0162727475297246
53714,control,1,0,0,9.290499793347063
60335,treatment,1,0,0,32.030136096059664
22977,treatment,0,0,0,20.24644834378898
101029,treatment,1,0,0,0.7910198991846299
92010,control,0,0,0,14.036062761480016
31455,control,0,0,0,13.13253585446369
48743,control,0,0,0,20.209228769412842
109394,control,0,0,0,15.928409621608404
78052,treatment,1,1,0,8.89505408842701
62594,control,0,0,0,29.600626983815058
79383,treatment,1,0,0,13.981393209398895
1970,treatment,1,0,0,21.316514291474075
78802,treatment,0,0,0,15.68152203168661
14201,control,1,0,0,41.309021456326555
1916,treatment,1,1,0,13.871838694880687
29450,control,1,0,0,6.112315777083026
1273,control,1,0,0,38.17668959372405
17864,control,1,0,0,39.57090850830249
53748,treatment,0,0,0,14.631791192342414
43326,control,1,0,0,29.34637069913032
49606,treatment,0,0,0,17.092816217347423
92663,treatment,0,0,0,28.37859875966047
94003,treatment,0,0,0,44.44908489938351
107884,treatment,0,0,0,44.68501584558142
47796,treatment,0,0,0,7.748044044667469
31373,treatment,1,0,0,2.4037526043838833
27293,control,1,1,0,10.61922789249135
23105,control,1,0,0,17.811507708915915
95444,treatment,1,0,0,21.730902075965243
93673,control,1,0,0,34.03309454916408
31814,treatment,0,0,0,11.49043914126752
108112,treatment,1,0,0,7.311333605264679
96437,treatment,1,0,0,42.341842847819834
29359,control,0,0,0,27.0651212356714
83026,control,0,0,0,13.701909640441587
61734,treatment,0,0,0,9.090552838796192
61539,treatment,0,0,0,9.084541306779105
64562,treatment,0,0,0,3.7666193953758724
3240,control,1,0,0,17.79224490141663
80027,treatment,0,0,0,11.83374059437565
8758,treatment,0,0,0,17.994246083263853
29635,control,0,0,0,35.18341764013294
71702,treatment,1,0,0,18.804419054350976
27256,treatment,1,0,0,0.9305708519112837
62610,treatment,1,0,0,46.67026136708366
52147,treatment,0,0,0,26.831291694694194
109827,control,0,0,0,39.25719668512153
32793,treatment,0,0,0,15.03177984937225
31593,control,0,0,0,5.763354429127265
88361,treatment,0,0,0,26.375994756219036
47800,control,0,0,0,1.721335659512048
92629,treatment,1,0,0,26.57744643145848
58062,treatment,0,0,0,33.614601741842016
23621,control,0,0,0,1.235405934965716
21360,treatment,1,0,0,0.0590578492574775
66728,treatment,0,0,0,28.072772524677287
57257,treatment,0,0,0,19.989493927602112
21693,control,0,0,0,16.651351780150303
46752,treatment,1,0,0,44.381890742330675
46178,treatment,0,0,0,6.227275951250868
24985,treatment,0,0,0,13.59932403162492
6749,treatment,0,0,0,6.104269724729821
102904,control,0,0,0,19.591469478864823
92202,treatment,0,0,0,23.834592421558632
13417,treatment,0,0,0,9.705771260012748
45556,control,0,0,0,7.0338282931029
62491,control,0,0,0,12.424182007593325
84906,control,0,0,0,21.60531603342301
5272,treatment,0,0,0,22.425983580534915
